deptid,reasonid,department,reason,deptshort,good,NumberHits,childid,first_name,familyid,last_name,age,divorcedparents,addressid1,Street,number,city,country,iso2Country,iso3Country,eu,addressid2,street2,number2
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,114989,Zach,430444,Foister,0,0,351444,Forest Run Circle,89,Rosh Pinna,Israel,IL,ISR,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110949,Burl,427974,Ferrarin,15,1,348974,Fieldstone Circle,64,Ballylinan,Ireland,IE,IRL,Y,787325,Brown Place,180
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,115759,Nola,430918,Sinnatt,4,0,351918,Sloan Lane,63,Danbury,United States,US,USA,N,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112480,Adelaida,428898,Britten,4,0,349898,Buena Vista Street,48,Tlumačov,Czech Republic,CZ,CZE,Y,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112326,Garrek,428811,Wyman,17,0,349811,Welch Alley,36,Sterling,United States,US,USA,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110381,Netta,427611,Treweela,10,0,348611,Thompson Place,16,Lincoln,United States,US,USA,N,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112727,Sholom,429057,Abramowitz,13,0,350057,3rd Avenue,93,Blackfalds,Canada,CA,CAN,N,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,105732,Chandra,424741,Herries,16,0,345741,Hooker Lane,107,Apeldoorn,Netherlands,NL,NLD,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,100692,Halsey,421663,Need,4,0,342663,Nevada Trail,35,São Paio de Gramaços,Portugal,PT,PRT,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110437,Jase,427645,Manthroppe,0,0,348645,Meadow Valley Park,21,Pawonków,Poland,PL,POL,Y,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102234,Alaric,422602,Ottosen,14,0,343602,Oak Valley Park,159,Barrosas,Portugal,PT,PRT,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,108759,Pansie,426632,Brotherhood,17,0,347632,Bultman Pass,59,Veltruby,Czech Republic,CZ,CZE,Y,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,113197,Gram,429340,Beal,4,0,350340,Autumn Leaf Avenue,236,Granada,Colombia,CO,COL,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110887,Alphonso,427935,Lauritzen,0,0,348935,Lotheville Center,210,Skien,Norway,NO,NOR,N,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,115423,Brendon,430704,Leser,0,0,351704,Lyons Point,63,Bąków,Poland,PL,POL,Y,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112767,Merell,429081,Dwire,2,0,350081,Eastlawn Terrace,195,Erfurt,Germany,DE,DEU,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109680,Aylmar,427199,Wallsam,2,0,348199,Veith Center,213,Philadelphia,United States,US,USA,N,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,111207,Rex,428131,Dalwood,1,0,349131,Dayton Park,59,Hamburg,Germany,DE,DEU,Y,,,
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,117290,Berkeley,431860,Simonian,6,0,352860,Shoshone Road,128,Pueblo,United States,US,USA,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102107,Hugh,422531,Smout,0,0,343531,Spaight Street,118,Daytona Beach,United States,US,USA,N,,,
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,103998,Art,423698,Smartman,18,0,344698,Spaight Drive,202,Clearwater,United States,US,USA,N,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116746,Rudyard,431510,Suatt,7,0,352510,Summit Hill,23,Evansville,United States,US,USA,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110767,Miguel,427850,de Verson,7,0,348850,Westridge Place,35,Cheyenne,United States,US,USA,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102318,Gerhard,422655,Yakushkin,2,0,343655,Welch Place,213,Vienna,United States,US,USA,N,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,112028,Merv,428626,Godbehere,15,1,349626,Green Ridge Point,147,Tonoshō,Japan,JP,JPN,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110845,Viki,427906,Dymidowicz,4,1,348906,Eastwood Hill,106,Agía Triáda,Greece,GR,GRC,Y,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102104,Andria,422529,Gavin,6,0,343529,Golden Leaf Point,179,Kitaibaraki,Japan,JP,JPN,N,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116229,Brandice,431192,Trayford,10,0,352192,Thierer Alley,202,Durham,United States,US,USA,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,101596,Rawley,422225,Fenelon,7,1,343225,Farragut Trail,70,Höfn,Iceland,IS,ISL,N,786638,Drewry Point,133
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116801,Englebert,431553,Marconi,7,1,352553,Melby Drive,38,Pniewy,Poland,PL,POL,Y,787783,Old Shore Parkway,134
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110970,Tamar,427989,Futter,15,0,348989,Gateway Plaza,79,Hiroshima-shi,Japan,JP,JPN,N,,,
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,117183,Karrah,431789,Beedell,15,0,352789,Banding Way,231,Mapiripán,Colombia,CO,COL,N,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112356,Jarred,428829,Nice,1,0,349829,Nobel Point,211,Quarteira,Portugal,PT,PRT,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,109932,Deonne,427350,Dottrell,4,0,348350,Dottie Street,90,Kiel,Germany,DE,DEU,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,100615,Carmelina,421612,Ganford,14,1,342612,Gina Road,177,Ishikari,Japan,JP,JPN,N,786562,Fisk Drive,33
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112544,Veda,428936,Lempel,17,1,349936,Luster Point,97,Brańsk,Poland,PL,POL,Y,787446,Reinke Center,221
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110528,Dunc,427704,MacNish,8,1,348704,Maywood Place,32,Mielec,Poland,PL,POL,Y,787296,Stone Corner Crossing,174
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,104408,Quentin,423953,Spadoni,18,1,344953,Springs Way,179,Hollywood,United States,US,USA,N,786826,Di Loreto Circle,49
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,115769,Trenton,430925,Mattevi,6,0,351925,Memorial Parkway,88,Rokitno Szlacheckie,Poland,PL,POL,Y,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,115570,Puff,430796,Allardyce,9,1,351796,7th Trail,54,Winnipeg,Canada,CA,CAN,N,787698,Ilene Plaza,122
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,105136,Dunstan,424383,Mynott,2,0,345383,Nelson Alley,136,Cabeças Verdes,Portugal,PT,PRT,Y,,,
123,2407,Dietary Intake Analysis Department,Not eating veggies,DIAD,N,190,106589,Vladamir,425283,Itscowicz,16,0,346283,Johnson Circle,175,'s-Hertogenbosch,Netherlands,NL,NLD,Y,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,114699,Bailie,430264,Liggins,9,1,351264,Main Place,210,Daszewice,Poland,PL,POL,Y,,,
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,117165,Myranda,431778,Gaythwaite,18,0,352778,Golf Course Avenue,49,Komono,Japan,JP,JPN,N,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116694,Kessia,431478,Morrall,8,0,352478,Moulton Center,151,Novais,Portugal,PT,PRT,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109603,Arvin,427154,Johnsee,0,0,348154,Killdeer Plaza,211,Amsterdam Noord west,Netherlands,NL,NLD,Y,,,
123,2407,Dietary Intake Analysis Department,Not eating veggies,DIAD,N,190,106993,Ford,425524,Hallgath,18,0,346524,Heffernan Drive,98,Santa Rita,Mexico,MX,MEX,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102721,Ruperto,422900,Dinnis,9,0,343900,Dixon Crossing,32,Essen,Germany,DE,DEU,Y,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,105850,Britney,424820,Roscoe,1,0,345820,Roth Plaza,104,Ellös,Sweden,SE,SWE,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,108875,Antonella,426697,Becraft,6,1,347697,Banding Center,30,Liborina,Colombia,CO,COL,N,,,
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,104662,Marina,424109,Pursglove,2,1,345109,Prentice Park,237,Kurye,South Korea,KR,KOR,N,786847,1st Point,119
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,101767,Bevan,422324,Kenwrick,2,0,343324,Lakeland Drive,239,Zaandam,Netherlands,NL,NLD,Y,,,
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,104765,Blithe,424171,McCusker,0,0,345171,Merry Terrace,168,Szczecinek,Poland,PL,POL,Y,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,105196,Shaylynn,424423,Bonnyson,5,1,345423,Bobwhite Court,160,Kobylí,Czech Republic,CZ,CZE,Y,786894,Darwin Avenue,162
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116324,Corliss,431255,Mattusov,15,1,352255,Mendota Drive,164,Rydułtowy,Poland,PL,POL,Y,787746,Pennsylvania Pass,1
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,118119,Haskel,432382,Nairne,2,0,353382,Nelson Lane,88,Casais de Vera Cruz,Portugal,PT,PRT,Y,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,114727,Nikolos,430280,Webberley,14,1,351280,Vernon Avenue,157,Sioux Falls,United States,US,USA,N,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,108888,Amaleta,426705,Gravestone,2,0,347705,Hallows Parkway,80,Ignalina,Lithuania,LT,LTU,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,101107,Emalee,421921,MacAless,6,0,342921,Marquette Hill,99,Kowalewo Pomorskie,Poland,PL,POL,Y,,,
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,104313,Otto,423893,Tunnick,8,0,344893,Tomscot Point,163,Albuquerque,United States,US,USA,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,101874,Nikaniki,422390,Webber,1,1,343390,Vermont Way,188,Sioux Falls,United States,US,USA,N,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,100774,Doretta,421711,Mongin,3,0,342711,Morrow Avenue,190,Corvite,Portugal,PT,PRT,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109626,Gearalt,427168,Willcock,14,0,348168,Warbler Terrace,71,Katy,United States,US,USA,N,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,105516,Ilka,424611,Mulchrone,16,0,345611,Myrtle Parkway,124,Ínfias,Portugal,PT,PRT,Y,,,
101,1003,Scholar Behavior Analysis Department,Disrespect teachers,SBAD,N,179,103290,Gilberte,423253,Lichtfoth,11,0,344253,Magdeline Way,104,Czerniewice,Poland,PL,POL,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,111096,Petunia,428064,Harteley,8,0,349064,Hintze Way,108,Las Palmas,Mexico,MX,MEX,N,,,
256,3878,Affective Empathy Analysis Department,Disregard for rules,AEAD,N,183,113781,Monika,429701,Chard,9,0,350701,Chinook Drive,34,Courbevoie,France,FR,FRA,Y,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,111855,Aileen,428526,Houlson,8,0,349526,Ilene Place,75,Harderwijk,Netherlands,NL,NLD,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109707,Sharla,427219,Fabbro,9,0,348219,Express Plaza,35,Péplos,Greece,GR,GRC,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110180,Aggi,427500,Childes,17,1,348500,Clarendon Circle,12,Paris 04,France,FR,FRA,Y,787269,Wayridge Avenue,199
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,106248,Jabez,425070,Madgin,8,1,346070,Mccormick Place,76,Niebocko,Poland,PL,POL,Y,786978,Randy Center,204
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110200,Sheilakathryn,427512,Beaney,16,0,348512,Autumn Leaf Parkway,128,Guayabetal,Colombia,CO,COL,N,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116058,Kelwin,431095,D'Costa,2,0,352095,Dawn Alley,92,Bremen,Germany,DE,DEU,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,108727,Maitilde,426614,Avrahamian,11,0,347614,Annamark Center,42,Graneros,Chile,CL,CHL,N,,,
123,2408,Dietary Intake Analysis Department,Only eating with supervision,DIAD,N,164,108628,Giuditta,426551,Mutimer,10,0,347551,Nancy Parkway,157,Albergaria,Portugal,PT,PRT,Y,,,
123,2407,Dietary Intake Analysis Department,Not eating veggies,DIAD,N,190,107435,Fredia,425799,Lexa,9,0,346799,Magdeline Junction,199,Czarna Woda,Poland,PL,POL,Y,,,
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,117759,Randal,432152,Page,4,0,353152,Ohio Pass,219,Lavadorinhos,Portugal,PT,PRT,Y,,,
101,1003,Scholar Behavior Analysis Department,Disrespect teachers,SBAD,N,179,103763,Corabelle,423556,Garrick,11,0,344556,Glendale Alley,218,Kamirenjaku,Japan,JP,JPN,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102021,Mia,422481,Fisbey,7,1,343481,Florence Point,152,Monasterevin,Ireland,IE,IRL,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110523,Katherine,427701,Carmont,15,0,348701,Carey Road,28,Carpiquet,France,FR,FRA,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,109990,Blinnie,427384,Stearn,12,0,348384,Straubel Crossing,73,Cumming,United States,US,USA,N,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,115921,Tam,431012,McCaffrey,16,0,352012,Merchant Point,56,Stare Juchy,Poland,PL,POL,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,100707,Mada,421672,Lovett,2,0,342672,Manufacturers Way,6,Kalej,Poland,PL,POL,Y,,,
123,2408,Dietary Intake Analysis Department,Only eating with supervision,DIAD,N,164,107679,Kristen,425960,Bartholomieu,16,0,346960,Armistice Drive,104,Chiscas,Colombia,CO,COL,N,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,113029,Susanetta,429241,Barwell,10,0,350241,Arrowood Avenue,174,Cucutilla,Colombia,CO,COL,N,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,114824,Tim,430336,Skull,9,0,351336,South Point,210,Newark,United States,US,USA,N,,,
123,2407,Dietary Intake Analysis Department,Not eating veggies,DIAD,N,190,106784,Felisha,425398,Wintour,4,0,346398,Washington Way,95,Salt Lake City,United States,US,USA,N,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,111113,Othilia,428076,Ivancevic,10,0,349076,Johnson Park,171,Breda,Netherlands,NL,NLD,Y,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,115815,Rafaello,430953,Havard,9,0,351953,Hoepker Street,118,San Jose,Mexico,MX,MEX,N,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,113192,Chauncey,429336,Royce,6,0,350336,Rusk Crossing,41,Trollhättan,Sweden,SE,SWE,Y,,,
256,3875,Affective Empathy Analysis Department,Repetitive tantrums,AEAD,N,201,110102,Wanids,427452,Shakesbye,16,0,348452,Scoville Road,51,Pasadena,United States,US,USA,N,,,
123,2408,Dietary Intake Analysis Department,Only eating with supervision,DIAD,N,164,108429,Diarmid,426438,Deverson,7,0,347438,Dexter Lane,128,Dortmund,Germany,DE,DEU,Y,,,
101,1004,Scholar Behavior Analysis Department,Ditching classes,SBAD,N,166,104587,Odella,424065,Langland,10,0,345065,Londonderry Plaza,167,Moerewa,New Zealand,NZ,NZL,N,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,101135,Gwen,421938,Swash,15,0,342938,Sundown Parkway,76,Kansas City,United States,US,USA,N,,,
101,1002,Scholar Behavior Analysis Department,Bullying peers,SBAD,N,194,102082,Sloane,422515,Gland,2,0,343515,Grayhawk Park,72,Sueyoshichō-ninokata,Japan,JP,JPN,N,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,111379,Kai,428229,Alabaster,15,0,349229,6th Alley,184,North Cowichan,Canada,CA,CAN,N,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,106072,Alexa,424959,Hardbattle,13,0,345959,High Crossing Pass,73,La Loma,Mexico,MX,MEX,N,,,
101,1003,Scholar Behavior Analysis Department,Disrespect teachers,SBAD,N,179,103701,Marcellina,423513,Lordon,9,0,344513,Manley Lane,242,Janów,Poland,PL,POL,Y,,,
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116154,Tess,431147,Kirimaa,6,0,352147,Lerdahl Center,140,Ridderkerk,Netherlands,NL,NLD,Y,,,
123,2408,Dietary Intake Analysis Department,Only eating with supervision,DIAD,N,164,108440,Cacilie,426445,Janauschek,1,0,347445,Katie Drive,166,Etten-Leur,Netherlands,NL,NLD,Y,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,111886,Germayne,428542,Everix,12,1,349542,Evergreen Pass,181,Polykárpi,Greece,GR,GRC,Y,787390,Mccormick Crossing,26
437,7653,Awesome Behavior Detection Department,Exceptional behaviour at school,ABDD,Y,191,116157,Rosalind,431149,Tilt,11,0,352149,Sycamore Road,68,Grand Rapids,United States,US,USA,N,,,
437,7652,Awesome Behavior Detection Department,Exceptional behaviour at home,ABDD,Y,194,114672,Damiano,430247,Maken,5,0,351247,Meadow Ridge Court,117,Olesno,Poland,PL,POL,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,100431,Karen,421507,Kirmond,7,1,342507,Lerdahl Lane,167,Ridderkerk,Netherlands,NL,NLD,Y,,,
437,7654,Awesome Behavior Detection Department,An angel fallen from heaven,ABDD,Y,197,117277,Woodman,431851,McGaugey,17,1,352851,Mesta Circle,22,Tarczyn,Poland,PL,POL,Y,787825,Fremont Circle,154
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109145,Sigismund,426865,Chmiel,9,1,347865,Clarendon Trail,175,Paris 14,France,FR,FRA,Y,787188,Marcy Parkway,20
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,109768,Marlie,427256,Hobbema,11,0,348256,Hudson Pass,208,Arnhem,Netherlands,NL,NLD,Y,,,
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,112183,Dallon,428725,Groveham,10,0,349725,Harbort Terrace,127,Rumelange,Luxembourg,LU,LUX,Y,,,
123,2409,Dietary Intake Analysis Department,Snacking between meals,DIAD,N,170,108718,Fidela,426607,MacLeod,4,0,347607,Maywood Court,55,Maniowy,Poland,PL,POL,Y,,,
101,1001,Scholar Behavior Analysis Department,Bad scores,SBAD,N,174,101415,Alejandra,422119,Noyce,17,1,343119,Northland Alley,244,Martingança,Portugal,PT,PRT,Y,786624,Ronald Regan Place,65
256,3876,Affective Empathy Analysis Department,Not listening to parents,AEAD,N,175,112149,Arley,428705,Caldow,16,0,349705,Cambridge Hill,208,Marttila,Finland,FI,FIN,Y,,,
123,2406,Dietary Intake Analysis Department,Too much sugar,DIAD,N,143,105936,Farlee,424874,Dahler,3,1,345874,Daystar Center,11,Bremerhaven,Germany,DE,DEU,Y,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112716,Bondon,429050,McConachie,6,0,350050,Merrick Trail,151,Stupsk,Poland,PL,POL,Y,,,
256,3877,Affective Empathy Analysis Department,Room messed up,AEAD,N,179,112722,Gill,429054,Springtorpe,7,1,350054,Steensland Crossing,162,Orlando,United States,US,USA,N,787458,Armistice Way,243
