familyid,last_name,divorcedparents
431350,Lydiate,0
431351,Darrel,0
431352,Atwill,0
431353,McIlory,0
431354,Habden,0
431355,Thormann,0
431356,Aizikowitz,1
431357,Blades,0
431358,Toffoletto,0
431359,Eyden,0
431360,Ikins,0
431361,Ashwood,0
431362,Hilland,0
431363,Coldicott,0
431364,Smidmore,0
431365,Cummungs,0
431366,Lorraine,0
431367,Barbera,0
431368,Walburn,0
431369,Naismith,0
431370,Ceillier,1
431371,Mitkov,1
431372,Latliff,1
431373,Joutapavicius,1
431374,Streeter,0
431375,Strewthers,0
431376,Pascho,0
431377,Berthomier,0
431378,Gutierrez,0
431379,Morby,1
431380,Pedder,0
431381,Yarwood,0
431382,Querree,0
431383,Jewis,0
431384,MacEntee,0
431385,Wordley,0
431386,Sickert,0
431387,Loughlan,0
431388,Eldritt,0
431389,Tyght,0
431390,Boays,0
431391,Hardington,1
431392,Ferraro,0
431393,Chastan,1
431394,Hunnicutt,0
431395,Slimme,0
431396,Gardiner,0
431397,Colyer,0
431398,Reina,0
431399,Tattersdill,0
431400,Witherspoon,0
431401,McCawley,0
431402,Benedite,0
431403,Cankett,0
431404,Winnett,1
431405,Middlewick,1
431406,Strang,0
431407,Godbolt,1
431408,Skellorne,0
431409,Shenfisch,1
431410,Scriven,1
431411,Tuffrey,1
431412,Hatchell,0
431413,Debenham,0
431414,Ronaldson,0
431415,Huyghe,0
431416,Hucker,0
431417,Lazonby,1
431418,Kelle,1
431419,Uzielli,0
431420,Dixsee,0
431421,Dauby,0
431422,Hussy,0
431423,Lambol,0
431424,Wivell,0
431425,Leele,0
431426,Evins,0
431427,Challes,0
431428,Klempke,0
431429,Goolding,0
431430,Norway,0
431431,Mudle,0
431432,Garley,1
431433,enzley,0
431434,Bartle,0
431435,Davidofski,0
431436,Bartolini,1
431437,Duquesnay,0
431438,Splevins,0
431439,Garrould,0
431440,Standbridge,0
431441,Shepard,0
431442,Wrigglesworth,0
431443,Collacombe,0
431444,Klisch,0
431445,Blewis,0
431446,Menhenitt,0
431447,Tolputt,0
431448,Hugett,0
431449,Lafranconi,0
431450,Blindt,0
431451,Jackes,1
431452,Callum,0
431453,Spancock,1
431454,Hartford,0
431455,Mattusov,0
431456,Stalley,0
431457,Rate,0
431458,McMychem,0
431459,Stenning,0
431460,Tomley,1
431461,Filmer,0
431462,Lumm,0
431463,Mish,0
431464,Billo,0
431465,Landrieu,0
431466,Quarry,0
431467,Illston,0
431468,Braunston,0
431469,Pipes,0
431470,Nairn,0
431471,Twigge,1
431472,Doggrell,1
431473,Holleran,0
431474,Janczyk,0
431475,Gehrels,0
431476,Sherwill,1
431477,Iban,1
431478,Morrall,0
431479,Edyson,1
431480,Donnan,0
431481,Jenicke,0
431482,Collihole,1
431483,Dearnaly,0
431484,Bras,0
431485,Nansom,0
431486,Yates,0
431487,Cankett,0
431488,Sinnatt,0
431489,Casswell,0
431490,Jankiewicz,1
431491,Pawelczyk,0
431492,Kollach,1
431493,Caldow,0
431494,Hoxey,1
431495,Flieger,0
431496,Ruselin,1
431497,Lannon,0
431498,Bellwood,1
431499,Capineer,0
431500,Andrus,0
431501,McCaig,0
431502,Hanhardt,1
431503,Maxstead,0
431504,Bonafacino,0
431505,Hannaford,0
431506,Clayton,0
431507,Candish,0
431508,Fearnyough,0
431509,Mawhinney,1
431510,Suatt,0
431511,Jollye,0
431512,Dziwisz,0
431513,Yourell,0
431514,Bramhall,1
431515,Shallow,0
431516,Lenney,0
431517,Matteau,0
431518,Hilliam,0
431519,Noyce,0
431520,Furze,0
431521,Ladell,1
431522,Wais,0
431523,Strother,0
431524,Andrzejczak,0
431525,Schaben,0
431526,Eckersall,0
431527,Huffer,1
431528,Sidworth,0
431529,Carlill,0
431530,Kibard,0
431531,Vallance,1
431532,Pyecroft,0
431533,MacAless,0
431534,Bootyman,0
431535,Medmore,1
431536,Grzegorecki,0
431537,Abbes,0
431538,Franc,0
431539,Antos,0
431540,Bernardini,1
431541,Casburn,0
431542,Thorlby,1
431543,Dike,0
431544,Gilbride,0
431545,Drewery,1
431546,Gauler,0
431547,McKinless,0
431548,Coverlyn,0
431549,Franca,0
431550,Abrami,1
431551,Mabbott,0
431552,Beaney,0
431553,Marconi,1
431554,Rodriguez,0
431555,Dryden,0
431556,Allatt,0
431557,Brameld,0
431558,Zuker,0
431559,Broomfield,1
431560,Gronous,0
431561,Dimitrescu,0
431562,Daouse,1
431563,Perri,0
431564,Morrilly,0
431565,Hiddsley,0
431566,Russon,1
431567,Kensett,0
431568,MacVagh,0
431569,Lynthal,0
431570,MacNeice,0
431571,Sidery,0
431572,Rosie,0
431573,Spiers,1
431574,Pedrazzi,0
431575,Kennifick,0
431576,Madeley,0
431577,Chillistone,0
431578,Pracy,0
431579,Curnick,0
431580,Tomkin,0
431581,Stovine,0
431582,Gue,0
431583,Mabey,0
431584,Sillwood,1
431585,Highman,0
431586,Glasscoo,1
431587,Nunnery,1
431588,Colcomb,0
431589,Goadsby,1
431590,Cajkler,0
431591,Way,0
431592,Bawme,1
431593,Harrinson,0
431594,Kunert,0
431595,Coon,0
431596,Maffini,0
431597,Anelay,1
431598,Gallemore,0
431599,MacGeffen,0
431600,Kersting,1
431601,Tookey,0
431602,Chiles,1
431603,Gomer,0
431604,Goodlip,0
431605,Traice,0
431606,Hatherley,1
431607,Pidler,0
431608,Maly,0
431609,Casaroli,0
431610,Francis,0
431611,Johnys,0
431612,Ilyasov,0
431613,Matiewe,0
431614,Heugle,1
431615,McConaghy,0
431616,Lisciandri,0
431617,Crankhorn,1
431618,Bellee,0
431619,Harefoot,0
431620,Cutten,0
431621,Brozsset,0
431622,Colbeck,1
431623,Orlton,1
431624,Bello,0
431625,Haldene,0
431626,Gladwell,0
431627,Balcers,0
431628,O'Lagen,0
431629,Caught,1
431630,Danter,1
431631,Cocks,0
431632,McLennan,0
431633,Giberd,1
431634,Garforth,0
431635,Bellany,1
431636,Willimot,1
431637,Corton,0
431638,Reuben,0
431639,Cordingly,0
431640,Goldup,0
431641,Macer,0
431642,Bartoszewicz,1
431643,Taborre,0
431644,Parades,1
431645,Pinnington,0
431646,Coulton,0
431647,Chamney,0
431648,Lorens,0
431649,Cominetti,0
431650,Mallall,0
431651,Nuscha,0
431652,Driuzzi,1
431653,Duferie,0
431654,Stolting,0
431655,Leward,0
431656,Ixor,0
431657,Sweed,1
431658,Farnall,0
431659,Balmadier,0
431660,Munnery,0
431661,Neil,0
431662,Herrema,0
431663,Trumble,0
431664,Belchem,1
431665,Gaitley,1
431666,Thorns,0
431667,Brittoner,1
431668,Wiffield,1
431669,Daniele,0
431670,Leathlay,0
431671,Hedgecock,0
431672,Dawid,0
431673,Legon,0
431674,McAlarney,0
431675,Maddern,0
431676,Wabersich,0
431677,Hazelgreave,0
431678,Tettersell,0
431679,Eggar,0
431680,Depport,0
431681,Grint,1
431682,Moscon,1
431683,Brendish,0
431684,Phillipson,0
431685,Wick,1
431686,Pelz,1
431687,Ortas,1
431688,Muress,0
431689,Leith,1
431690,Ansteys,0
431691,McCaw,0
431692,Jeaves,0
431693,Trinkwon,0
431694,Townson,0
431695,Robathon,0
431696,Goose,0
431697,Aggott,0
431698,Mapletoft,0
431699,Sapsford,0
431700,Beresford,0
431701,Frift,0
431702,Margrem,0
431703,Over,1
431704,Macieja,0
431705,Assaf,0
431706,Englishby,0
431707,Broadway,1
431708,Maysor,0
431709,Golde,0
431710,Comellini,0
431711,Bischoff,0
431712,Trimby,1
431713,Andrioletti,0
431714,Dickson,0
431715,Dufour,0
431716,Gregolotti,0
431717,McElory,1
431718,Kerman,0
431719,Headrick,0
431720,Baverstock,1
431721,Sinnocke,1
431722,Trowell,0
431723,Iacobo,1
431724,Mc Faul,0
431725,Cowlishaw,1
431726,Eberlein,0
431727,Prime,0
431728,Todd,0
431729,O' Dornan,0
431730,Klimkin,0
431731,Rubertis,0
431732,Dohmann,1
431733,Taillant,0
431734,Peidro,0
431735,Windibank,1
431736,Haspineall,0
431737,Killbey,0
431738,Tomasino,0
431739,Aberdalgy,0
431740,Jago,0
431741,Leese,0
431742,Stanistrete,0
431743,Juara,1
431744,Wigfield,0
431745,McLafferty,0
431746,Dumbellow,0
431747,Grasser,0
431748,Farncomb,0
431749,Dallyn,1
431750,Kirkham,0
431751,Castagneto,1
431752,Merrell,1
431753,Hayes,1
431754,Santorini,0
431755,Anderbrugge,0
431756,Townes,1
431757,O'Cannan,0
431758,Joriot,0
431759,Madsen,0
431760,Addinall,1
431761,Rubrow,0
431762,Veschambre,0
431763,Enders,0
431764,Mintrim,1
431765,MacHoste,0
431766,Wimlet,0
431767,Thurlby,0
431768,Beatey,0
431769,Nilges,1
431770,Delia,0
431771,Fredy,1
431772,Slight,0
431773,Stait,0
431774,McEvon,1
431775,Jennaway,1
431776,Molson,1
431777,Mayward,0
431778,Gaythwaite,0
431779,Walles,0
431780,Castard,1
431781,Nemchinov,0
431782,McLese,0
431783,Archbald,0
431784,Asser,1
431785,Elington,0
431786,Broadbere,0
431787,Brock,0
431788,Waller,0
431789,Beedell,0
431790,Durrington,0
431791,Flieger,0
431792,Glasner,1
431793,Bonnar,0
431794,Brighouse,0
431795,Audas,0
431796,Whittlesea,0
431797,Demageard,1
431798,Kumar,0
431799,Veysey,0
431800,Matushevitz,1
431801,Berthome,0
431802,Prahm,0
431803,Kirkham,0
431804,Moralee,1
431805,Hegarty,0
431806,Jaeggi,1
431807,MacGeffen,1
431808,Domeney,0
431809,Stanmore,0
431810,Braisher,1
431811,MacCartney,1
431812,Calvey,0
431813,Sorrel,0
431814,McFfaden,0
431815,Hussell,0
431816,Farrow,0
431817,Cordell,0
431818,Northeast,1
431819,Schinetti,0
431820,Nunson,0
431821,Magor,1
431822,Caulcutt,0
431823,Bettam,0
431824,Veare,0
431825,Giroldi,0
431826,Vandenhoff,0
431827,Sinden,0
431828,Gifkins,0
431829,Eskrigge,0
431830,Alanbrooke,1
431831,Bann,0
431832,Hufton,0
431833,Boake,1
431834,Shakshaft,1
431835,Bosquet,1
431836,Orae,0
431837,Bendtsen,1
431838,MacRanald,0
431839,Dwire,0
431840,Sharvill,0
431841,Cranmore,0
431842,Wase,1
431843,Broggetti,0
431844,Ricards,0
431845,Snibson,0
431846,Jochanany,0
431847,Clashe,0
431848,Huskinson,0
431849,Bossons,1
431850,Ruby,0
431851,McGaugey,1
431852,Casse,1
431853,Loughead,0
431854,Tootin,0
431855,Baile,0
431856,Ferens,0
431857,Philcock,0
431858,Ringrose,0
431859,Brabyn,1
431860,Simonian,0
431861,Schulke,0
431862,Hehir,0
431863,Cramp,0
431864,Norrey,0
431865,Bagnold,0
431866,Rosgen,0
431867,Krauss,0
431868,Cruden,0
431869,Gellier,0
431870,Coull,0
431871,Liddiard,0
431872,Wigfield,0
431873,Myatt,0
431874,Conyer,0
431875,Cordes,0
431876,Laurant,0
431877,Ciobutaru,0
431878,Ceschi,1
431879,Pepon,0
431880,Bantham,1
431881,Brennans,0
431882,Dyment,1
431883,Jobbings,0
431884,Leebetter,1
431885,Stigers,0
431886,Christauffour,1
431887,Lage,0
431888,Kolin,0
431889,Paulig,0
431890,McKissack,0
431891,Ingleby,1
431892,Cockshut,0
431893,Itzkovici,0
431894,Shillum,0
431895,Stalman,0
431896,Collick,1
431897,Stanway,0
431898,Ehlerding,0
431899,Marney,0
431900,Ryman,1
431901,Succamore,0
431902,Van der Brug,1
431903,Langran,0
431904,Ceaser,0
431905,Aluard,1
431906,Livesay,0
431907,Dumphry,0
431908,Panks,0
431909,Gregol,0
431910,Kilmurry,1
431911,Ritmeyer,0
431912,Jacobovitz,0
431913,Romera,1
431914,Titmus,0
431915,Byers,1
431916,Jozsika,0
431917,Polino,0
431918,Matzen,0
431919,Veysey,0
431920,Ibbotson,0
431921,Darlison,0
431922,Pott,0
431923,Watson,0
431924,Heaffey,0
431925,Summerlad,1
431926,Scatchar,0
431927,Lelande,1
431928,Montford,0
431929,Thirlwell,0
431930,Eadmeads,0
431931,Welman,1
431932,Kort,0
431933,Rudwell,0
431934,Allward,0
431935,Burgyn,0
431936,Coombe,0
431937,Spenclay,1
431938,Clay,0
431939,Johanning,0
431940,Cronin,0
431941,Meade,0
431942,Ikins,0
431943,Rishworth,1
431944,Briton,0
431945,O'Concannon,0
431946,Skarr,0
431947,Branscombe,1
431948,Domokos,0
431949,Bann,0
431950,Hollyar,0
431951,Scyone,0
431952,Chmiel,0
431953,Brookzie,0
431954,Itter,0
431955,Kovacs,0
431956,Stiant,0
431957,Dunican,0
431958,Rist,1
431959,Gaddesby,0
431960,Knightsbridge,0
431961,Edmott,0
431962,Kilgallen,0
431963,Bayfield,0
431964,Cunradi,1
431965,Carl,0
431966,Kerner,1
431967,Eglington,0
431968,Palfree,0
431969,Lanegran,0
431970,Strettle,1
431971,Gunner,0
431972,Flemyng,0
431973,Stonard,0
431974,Westwood,1
431975,Arbon,1
431976,MacCole,0
431977,Walklott,0
431978,Streat,0
431979,Dumblton,0
431980,de Amaya,0
431981,Diwell,0
431982,Gallear,0
431983,Cathery,0
431984,Strognell,0
431985,Westbrook,0
431986,Langrish,1
431987,Saurat,1
431988,Kundt,0
431989,McInnerny,0
431990,Amis,0
431991,Barrs,1
431992,Kinastan,0
431993,Tyson,0
431994,Tomasz,0
431995,Trasler,0
431996,Shilling,0
431997,Mechem,0
431998,Brome,0
431999,Thuillier,0
432000,Titchmarsh,0
432001,Heelis,0
432002,Sare,0
432003,Leonardi,0
432004,Pellissier,0
432005,Somersett,0
432006,Bondley,1
432007,Goff,0
432008,Danser,0
432009,Emmet,0
432010,Bonson,0
432011,Heatly,0
432012,Halwood,1
432013,Dumper,0
432014,Japp,1
432015,Ivashev,0
432016,Curror,1
432017,Sandwith,1
432018,Armit,1
432019,Gibbins,0
432020,Endley,0
432021,Spinige,0
432022,Devote,1
432023,Spurway,0
432024,Cullrford,0
432025,Saldler,0
432026,Buchanan,0
432027,Feare,0
432028,Naden,0
432029,M'Quharge,0
432030,Broomfield,1
432031,Learman,0
432032,Dumberrill,0
432033,Abad,1
432034,Tellenbrok,0
432035,Addinall,0
432036,Auld,0
432037,Drayson,0
432038,Ilyin,0
432039,Chellam,1
432040,Cotesford,0
432041,Feander,1
432042,Formigli,0
432043,Shakesby,0
432044,Drysdell,1
432045,Risbie,0
432046,Ostick,1
432047,Ludron,1
432048,Chritchlow,1
432049,Coners,0
432050,Down,0
432051,Thorns,0
432052,Trye,0
432053,Gaythwaite,1
432054,Hefferan,1
432055,Dunseith,0
432056,Franchioni,0
432057,Thackeray,1
432058,Loudiane,0
432059,Wittman,1
432060,Squirrell,0
432061,Keyden,0
432062,Bute,0
432063,Capelen,0
432064,Verheijden,0
432065,Cocozza,0
432066,Rainger,0
432067,Tolputt,0
432068,Druhan,0
432069,Dawidowsky,1
432070,Fairn,0
432071,Janning,0
432072,Uzzell,1
432073,Fear,0
432074,Byrnes,1
432075,Lourens,1
432076,Schiementz,1
432077,Littleton,0
432078,Mussen,0
432079,Akehurst,0
432080,Curragh,1
432081,Dhenin,0
432082,Mapston,1
432083,Attwell,0
432084,Gras,1
432085,Sier,0
432086,Beswell,0
432087,Iannitti,0
432088,Arnaudet,0
432089,Jeynes,0
432090,Lorent,1
432091,Royds,0
432092,Bonnyson,0
432093,Woodbridge,1
432094,Vlahos,0
432095,Tudge,0
432096,Maycey,0
432097,Landis,0
432098,Bawden,0
432099,Thunderchief,1
432100,Vanyukov,0
432101,Hellen,1
432102,Skottle,1
432103,McPherson,0
432104,Measham,0
432105,Riddlesden,0
432106,Burford,0
432107,Westwood,0
432108,Katte,0
432109,Barthorpe,0
432110,Couve,1
432111,Classen,0
432112,Gainfort,0
432113,Lazonby,0
432114,Gaythwaite,0
432115,Stalman,0
432116,Pelchat,1
432117,Caddock,1
432118,Willetts,1
432119,Kiledal,0
432120,Tait,0
432121,Tuxwell,0
432122,Maine,0
432123,Rosenbaum,0
432124,Cradick,0
432125,Zorener,0
432126,McCrae,0
432127,Tidridge,0
432128,Marley,0
432129,Pendrigh,0
432130,Minshall,0
432131,Willis,0
432132,Falconer,0
432133,Offiler,1
432134,Seamarke,0
432135,Goude,0
432136,Wintringham,1
432137,Huxter,0
432138,Lineham,0
432139,MacAllaster,0
432140,Barbrook,1
432141,Searson,0
432142,Wellstood,1
432143,Diamant,0
432144,Lurriman,0
432145,Sprason,0
432146,Stiddard,0
432147,Rolin,0
432148,Charte,0
432149,Loughlan,0
432150,Hamsson,0
432151,Czajkowska,1
432152,Page,0
432153,Chaves,0
432154,Carillo,0
432155,Gingles,0
432156,Hutton,1
432157,Chatwood,0
432158,Bolger,0
432159,Verma,0
432160,Ilyinykh,0
432161,Everix,1
432162,Learmont,1
432163,Pooley,0
432164,Hansbury,0
432165,Broad,0
432166,Zoppo,0
432167,Glauber,0
432168,Riddlesden,0
432169,Pessler,0
432170,Braney,0
432171,Sunter,0
432172,Penreth,0
432173,Lazar,0
432174,Foulgham,1
432175,Baggiani,0
432176,Cesaric,0
432177,Spenclay,0
432178,Arndell,0
432179,Vasilyonok,0
432180,Domokos,0
432181,Loughlin,0
432182,Courvert,0
432183,Turnor,0
432184,McGoogan,0
432185,Broseman,0
432186,Gregorace,1
432187,Ortiga,0
432188,Cusick,1
432189,Ishaki,1
432190,Balmforth,0
432191,McEachern,0
432192,Kilmartin,0
432193,Kohter,0
432194,Negus,0
432195,Martyntsev,0
432196,Thexton,0
432197,Grog,0
432198,Buffin,0
432199,Mustill,0
432200,Avraam,0
432201,Menure,0
432202,Ludwikiewicz,0
432203,Riddock,0
432204,Tute,0
432205,Sellen,0
432206,Attack,0
432207,Knowlson,0
432208,Vogel,1
432209,Walby,0
432210,Paggitt,0
432211,Dey,0
432212,Joret,0
432213,Charrier,1
432214,Huriche,0
432215,Blumson,0
432216,Lenoir,0
432217,Monkleigh,1
432218,Kinnier,0
432219,Eppson,0
432220,Rodge,1
432221,Janssens,0
432222,Uphill,1
432223,Francois,0
432224,Ruggiero,0
432225,Spelwood,0
432226,Garbett,0
432227,Comley,1
432228,Frounks,0
432229,German,0
432230,Fozzard,0
432231,Beane,1
432232,Saltmarshe,0
432233,Rubert,0
432234,Rusk,0
432235,Barfford,1
432236,Oakman,0
432237,Pennells,1
432238,Trenaman,0
432239,Dillow,1
432240,Aubrun,0
432241,Farr,0
432242,Gudyer,0
432243,Caudle,1
432244,Dalglish,0
432245,Assaf,0
432246,Mailes,0
432247,Foottit,0
432248,Louth,0
432249,Feldharker,0
432250,Riseam,1
432251,McEttigen,0
432252,Kindley,0
432253,Bosquet,0
432254,Balk,0
432255,Adess,0
432256,Antonnikov,0
432257,Bickersteth,1
432258,Sabin,0
432259,Knight,1
432260,Ramos,0
432261,Cottom,1
432262,MacDaid,1
432263,Soutter,0
432264,Englefield,0
432265,Devon,1
432266,Gallear,0
432267,Spenclay,0
432268,Purdey,0
432269,Ransbury,0
432270,MacCostigan,0
432271,Do,0
432272,Croll,0
432273,Azema,0
432274,Croser,0
432275,Hammond,1
432276,Skeldinge,1
432277,Bergstram,0
432278,Savidge,0
432279,Eliassen,1
432280,Ekless,0
432281,McFfaden,0
432282,Tizard,0
432283,Fritter,0
432284,Posen,1
432285,Pinke,0
432286,Manley,1
432287,Wettern,0
432288,Neljes,1
432289,Hydes,0
432290,Essam,1
432291,Cudby,1
432292,Keetch,0
432293,Moscrop,0
432294,Ghilardi,1
432295,Muggeridge,0
432296,Stiff,0
432297,Abeles,0
432298,Genthner,0
432299,Rawne,1
432300,Gulliver,0
432301,Tranfield,0
432302,Innott,0
432303,Woodward,0
432304,Hatch,0
432305,Hache,0
432306,Lagde,0
432307,McDowell,1
432308,Gentreau,0
432309,Gowing,0
432310,Pickhaver,0
432311,Windibank,0
432312,Fairfoul,1
432313,Letcher,0
432314,Fitzmaurice,0
432315,Jannequin,0
432316,Lorans,1
432317,Defew,0
432318,Patshull,0
432319,Cesaric,1
432320,Murrow,1
432321,Bernet,1
432322,Nast,0
432323,Royds,0
432324,Buggs,0
432325,Fernyhough,0
432326,Freen,1
432327,Garner,0
432328,Bomfield,0
432329,Dittson,0
432330,Braunter,1
432331,Goymer,0
432332,Tootin,0
432333,Bruyett,1
432334,Rawls,1
432335,Tilston,0
432336,Elderidge,0
432337,Inkles,0
432338,Jedrzejewicz,0
432339,Mackiewicz,0
432340,Dalbey,0
432341,Angelo,0
432342,Holme,0
432343,Butterly,0
432344,MacCafferty,0
432345,Josham,0
432346,Bagnold,0
432347,Dallander,0
432348,Raubenheimers,0
432349,Lamy,0
432350,Moquin,0
432351,Stefi,0
432352,Kays,0
432353,Spitaro,0
432354,Bouskill,0
432355,Easterling,0
432356,Remon,1
432357,Beachamp,1
432358,Rearie,1
432359,Paramore,1
432360,Tukely,0
432361,Orfeur,0
432362,Piatkowski,1
432363,Polden,0
432364,Catlette,0
432365,Garioch,0
432366,Van Arsdalen,0
432367,Succamore,0
432368,Beels,1
432369,Pie,0
432370,Latan,1
432371,Penright,0
432372,Maydwell,0
432373,Vondrak,0
432374,Mattocks,0
432375,Chidzoy,0
432376,Gowing,0
432377,Burridge,0
432378,Balsdon,0
432379,Landrieu,0
432380,Seeborne,0
432381,Landman,0
432382,Nairne,0
432383,De Bischop,0
432384,Bearham,0
432385,Aberdalgy,0
432386,Wharin,0
432387,Gomery,1
432388,Sugden,0
432389,Mulvany,0
432390,Alliban,0
432391,Amort,1
432392,Purdie,0
432393,Roft,0
432394,Ream,1
432395,Goolden,0
432396,Boake,0
432397,Coxall,0
432398,Heynen,0
432399,Bartaloni,1
432400,Fincke,1
432401,Dowbakin,0
432402,Rubin,0
432403,Quinevan,1
432404,Fitzackerley,0
432405,Cabble,0
432406,Bax,0
432407,Stanley,0
432408,Fieldhouse,0
432409,Fairbourn,0
432410,Cantle,0
432411,Antoniutti,1
432412,Fallowfield,0
432413,Minigo,0
432414,Bernardotti,1
432415,Lodge,1
432416,Rosita,0
432417,Betonia,0
432418,Cane,0
432419,Dumphry,0
432420,Gyrgorwicx,0
432421,Huyghe,0
432422,Gloucester,0
432423,Burdekin,0
432424,Swyer-Sexey,1
432425,Teanby,0
432426,Mattiessen,0
432427,Prebble,0
432428,Dene,0
432429,Pickle,0
432430,MacDonald,0
432431,Paramore,0
432432,Roscamp,1
432433,Exelby,0
432434,Tulley,0
432435,La Torre,1
432436,Easseby,1
432437,Polini,0
432438,Matis,0
432439,Bertholin,0
432440,Spink,0
432441,Arlett,0
432442,Keniwell,1
432443,Ullock,0
432444,Kauschke,0
432445,Flagg,0
432446,Savile,0
432447,Vedishchev,0
432448,Hazelgreave,0
432449,Bleasby,0
432450,Cheverell,0
432451,Isaac,1
432452,Langfitt,0
432453,Rands,0
432454,Cattemull,0
432455,Begley,0
432456,Stodit,0
432457,Beatson,0
432458,Pargent,0
432459,Caddens,0
432460,Mallabone,0
432461,Jaqueme,0
432462,Furby,0
432463,Gianetti,0
432464,Benley,1
432465,Rawcliffe,0
432466,McMeyler,0
432467,Meltetal,0
432468,Flanigan,0
432469,Aplin,0
432470,Manilove,1
432471,Oxbrow,0
432472,Tombleson,0
432473,Jurisch,0
432474,Dell Casa,0
432475,Kirsopp,0
432476,Northeast,0
432477,Brussell,0
432478,Cutten,0
432479,Heelis,0
432480,Sygrove,0
432481,McCoveney,0
432482,Dawney,0
432483,Brigg,0
432484,Kilby,0
432485,Garoghan,0
432486,Luchelli,1
432487,Billanie,0
432488,Ambroziak,1
432489,Raggatt,1
432490,Allsupp,1
432491,Ruprecht,0
432492,Wapplington,0
432493,Sperrett,0
432494,O'Skehan,0
432495,Ortmann,1
432496,Purrington,1
432497,Dannatt,0
