childid,first_name,familyid,age,misbehaviorindex
117557,Mirilla,432018,9,0.0375639961
117558,Pammi,432019,9,0.0328635452
117559,Marv,432019,4,0.4775586634
117560,Brinna,432020,7,0.6175797684
117561,Cesya,432021,12,2.5565916E-8
117562,Salvador,432021,10,0.0003089216
117563,Emmet,432021,5,0.0000662032
117564,Jareb,432022,6,0.2093406056
117565,Aurelea,432022,2,0.0000384131
117566,Niles,432022,2,0.252273112
117567,Osmund,432023,8,0.0008305424
117568,Jedidiah,432024,2,0.0002512301
117569,Lamond,432024,12,0.0000762035
117570,Vasili,432024,8,0.0011198193
117571,Peg,432025,8,0.14423625
117572,Diandra,432025,16,0.0000445786
117573,Ingra,432026,4,0.6152978351
117574,Hyatt,432026,9,0.0181683358
117575,Nancie,432026,6,0.3336610124
117576,Edsel,432027,15,0.0739711894
117577,Zebedee,432027,4,0.1059824221
117578,Farrel,432027,5,0.3825506075
117579,Dayle,432028,7,0.4850034564
117580,Mickey,432029,14,0.780583444
117581,Katti,432030,15,0.0287074957
117582,Blondelle,432031,18,0.0000408687
117583,Hertha,432031,5,3.65764E-8
117584,Tabby,432031,0,3.5335431E-9
117585,Anselma,432032,14,0.0661834225
117586,Tibold,432032,1,0.0120628748
117587,Lory,432033,5,0.2341990849
117588,Amandi,432034,16,0.0002706568
117589,Dalila,432034,13,0.4153527601
117590,Jethro,432035,8,0.0095729405
117591,Catlin,432035,2,0.0166927636
117592,Halley,432035,16,0.0045317919
117593,Teddy,432036,9,7.9541513E-7
117594,Zena,432036,12,0.027819539
117595,Lucy,432037,8,0.0308635168
117596,Darren,432038,17,6.3921281E-6
117597,Hartwell,432039,12,0.6712252486
117598,Thibaud,432039,16,0.0006734868
117599,Kris,432039,14,0.7250342423
117600,Earlie,432040,14,0.2427469341
117601,Edi,432041,11,0.2173899662
117602,Georgianne,432042,10,0.1291997315
117603,Dillon,432043,7,0.3777190731
117604,Chaunce,432044,6,0.022731316
117605,Lurette,432044,11,0.0000101394
117606,Chip,432045,0,0.0019767037
117607,Paxon,432045,4,0.1154034747
117608,Kacie,432046,13,0.4001546112
117609,Margette,432047,17,0.2303065925
117610,Julie,432048,17,0.9725328423
117611,Ignaz,432048,3,2.3335698E-6
117612,Tricia,432048,15,0.2638817871
117613,Keary,432049,13,0.2113094293
117614,Laura,432050,11,0.4455457165
117615,Rhea,432051,14,0.6726930094
117616,Robin,432052,14,0.2362424388
117617,Candy,432053,10,0.0758417339
117618,Bunny,432053,13,0.0013496951
117619,Sadie,432053,4,0.0070994704
117620,Quillan,432054,6,0.6588330026
117621,Rocky,432055,16,0.3640932919
117622,Salome,432056,10,0.0004065296
117623,Hazel,432056,2,0.003600622
117624,Emiline,432057,3,0.0066518637
117625,Mason,432058,5,0.7993796032
117626,Niall,432058,15,3.8683946E-9
117627,Mada,432058,7,0.7331052497
117628,Laurella,432059,4,0.2155539017
117629,Rafaelita,432060,8,0.0718596081
117630,Margaret,432060,12,0.0000198933
117631,Romonda,432061,17,0.3888730362
117632,Rubia,432062,17,0.0014952606
117633,Brit,432062,1,0.000154311
117634,Barr,432062,9,0.1128456966
117635,Moreen,432063,4,0.618166125
117636,Lyle,432063,8,0.2223020882
117637,Brian,432064,17,4.8317516E-7
117638,Rosa,432065,14,0.0351073182
117639,Tildie,432066,8,0.0703811546
117640,Terence,432067,7,0.0000497947
117641,Freddy,432067,2,0.0154035033
117642,Nadiya,432068,4,7.9774167E-9
117643,Ninon,432069,11,0.2840394747
117644,Ralph,432070,12,6.4190663E-6
117645,Cristiano,432071,8,0.2734782934
117646,Bradly,432072,12,0.5649447465
117647,Bonita,432073,7,0.2022237818
117648,Adey,432074,11,0.0666004835
117649,Luisa,432074,17,0.0038305332
117650,Delilah,432074,2,0.0005012262
117651,Orella,432075,3,0.0414792434
117652,Christie,432075,9,0.7194924496
117653,Renae,432076,8,0.0000118234
117654,Patty,432077,17,0.0175743418
117655,Garrott,432077,9,0.0084190556
117656,Ronny,432078,17,0.001156456
117657,Aridatha,432079,4,0.0114127973
117658,Rafaellle,432080,9,0.0001769541
117659,Gillie,432081,7,0.4778503392
117660,June,432081,15,0.0050638902
117661,Sianna,432082,6,0.0187130119
117662,Veda,432083,7,5.8832397E-6
117663,Odetta,432084,10,0.9000921925
117664,Arlyne,432085,14,0.026367376
117665,Matty,432085,3,0.110878577
117666,Scot,432085,15,0.0034283588
117667,Kaycee,432086,6,0.2498969932
117668,Bald,432086,11,0.2562170672
117669,Margareta,432086,7,0.6153646231
117670,Carlo,432087,18,0.0000172661
117671,Pauly,432088,2,0.0000614772
117672,Aguste,432089,7,0.709874385
117673,Marcelline,432089,16,0.3141519712
117674,Harwell,432090,13,0.3076893463
117675,Westleigh,432091,0,0.0001046427
117676,Mela,432092,16,8.3198238E-7
117677,Garek,432092,14,0.1539826204
117678,Briana,432093,5,0.0005856269
117679,Cornela,432094,7,0.9044454503
117680,Henri,432095,9,0.0001429807
117681,Osmond,432096,5,4.6973577E-6
117682,Clemens,432097,7,0.5820451694
117683,Nicoli,432098,10,0.7521582991
117684,Malchy,432099,15,0.9508378403
117685,Alvie,432100,11,0.1540985388
117686,Julio,432101,10,0.8158528541
117687,Heather,432101,9,0.4680693142
117688,Vania,432101,3,0.0349240186
117689,Frederik,432102,8,0.1702230313
117690,Kalvin,432103,4,0.4145603458
117691,Essa,432104,2,0.1153878764
117692,Terrijo,432105,10,0.0044429564
117693,Marcela,432105,10,0.1850254083
117694,Haskel,432105,3,4.3712296E-6
117695,Kellyann,432106,10,0.7954289509
117696,Casar,432107,15,0.0458872137
117697,Herb,432108,9,0.0153072557
117698,Caritta,432109,16,0.0038011027
117699,Cirillo,432109,14,0.0002989023
117700,Krystyna,432109,12,0.4486589234
117701,Drusy,432110,7,0.0097502519
117702,Ives,432111,12,0.0000412631
117703,Giacinta,432112,9,0.0105442662
117704,Jesse,432113,9,0.0000462413
117705,Duffie,432114,9,3.9222122E-9
117706,Damian,432114,3,0.1573748632
117707,Aveline,432115,10,0.6054104199
117708,Garrett,432115,1,0.0002265871
117709,Warde,432116,0,0.0000557543
117710,Carolus,432117,9,0.3338671451
117711,Obediah,432118,12,0.4421539043
117712,Bunnie,432119,0,0.0159395161
117713,Ives,432120,10,0.0014171295
117714,Ulrika,432120,8,0.3751109167
117715,Fleming,432120,5,0.3900204308
117716,Lannie,432121,15,0.0962958093
117717,Harper,432122,13,0.108352171
117718,Cassaundra,432123,16,0.2898168682
117719,Cati,432124,1,0.241499187
117720,Karrah,432125,17,0.833905627
117721,Wynne,432126,4,0.0001174977
117722,Ike,432127,11,0.0057503187
117723,Kory,432127,6,0.0017107943
117724,Cherilynn,432128,13,0.014534829
117725,Starla,432128,5,0.1909797372
117726,Richy,432128,7,0.6364666015
117727,Brockie,432129,4,0.2552020068
117728,Maris,432129,1,0.8148026631
117729,Bobbie,432130,1,0.0006980241
117730,Reena,432131,5,0.0024485865
117731,Abrahan,432132,0,0.8995294943
117732,Sofia,432133,4,0.010669143
117733,Stephana,432133,6,0.0018920667
117734,Emilee,432134,7,0.0846867927
117735,Shelba,432134,7,0.000033022
117736,Ermin,432135,1,0.0134919933
117737,Ken,432136,2,6.0564161E-7
117738,Augustine,432137,11,0.000927935
117739,Town,432138,14,0.0556024507
117740,Carmelita,432139,6,0.1553505609
117741,Cullen,432140,3,0.8974506778
117742,Shelbi,432141,12,0.0004307173
117743,Sawyer,432142,4,2.995384E-12
117744,Doralia,432142,4,0.0848372319
117745,Eb,432143,15,0.0454729201
117746,Erny,432143,16,0.0000447372
117747,Cherye,432144,9,0.6482548879
117748,Ruggiero,432144,10,0.3825221698
117749,Vaclav,432144,6,0.6170759827
117750,Carolann,432145,0,0.4057992163
117751,Silvie,432146,5,0.6258478218
117752,Fanny,432146,12,0.0002018368
117753,Anastasie,432147,8,0.0014398988
117754,Ruby,432148,4,0.0000338818
117755,Melvyn,432148,4,0.0442840701
117756,Nissa,432149,6,0.046404967
117757,Griswold,432150,1,0.4758402003
117758,Rubi,432151,1,0.0963853594
117759,Randal,432152,8,0.0001116672
117760,Mona,432152,14,0.0000727217
117761,Mathias,432152,17,0.0121872651
117762,Liesa,432153,13,0.0728646315
117763,Garrott,432153,14,0.0013329125
117764,Gerhardine,432153,5,0.0351566464
117765,Ceil,432154,12,0.5968340691
117766,Hynda,432155,14,0.0202249569
117767,Erinna,432156,4,0.0026094185
117768,Natale,432157,2,0.282115698
117769,Lynn,432158,9,0.345188365
117770,Tyler,432158,16,0.1470113296
117771,Mavis,432159,15,0.058976166
117772,Gram,432160,4,0.0196719604
117773,Allister,432161,4,0.0884322943
117774,Tina,432161,12,0.0148617592
117775,Persis,432162,4,0.219574527
117776,Mort,432163,8,0.4726518267
117777,Werner,432164,10,0.3581050903
117778,Patsy,432164,8,0.0003928455
117779,Deanne,432165,5,0.0170723373
117780,Osgood,432166,10,0.0009856256
117781,Corbin,432167,5,0.7389287041
117782,Scottie,432168,15,0.2179572889
117783,Nariko,432169,16,0.1160089864
117784,Garth,432169,0,0.4203677957
117785,Vanny,432170,15,0.7221460673
117786,Harrietta,432170,16,0.0019122696
117787,Janet,432170,14,0.0015875548
117788,Padraig,432171,11,0.9177489199
117789,Tabbi,432172,9,0.3248037239
117790,Eddie,432173,3,0.024875022
117791,Calley,432174,2,0.9400758183
117792,Krystyna,432174,3,0.0002466823
117793,Pace,432175,13,0.2827022936
117794,Pierre,432176,1,0.4154546477
117795,Gaylene,432177,10,0.0000439332
117796,Iolanthe,432178,11,0.031050518
117797,Alfie,432179,16,0.0078426892
117798,Moina,432179,10,0.1231767504
117799,Arley,432180,18,0.8796104035
117800,Yves,432181,11,0.7212630989
117801,Juanita,432182,7,0.0002642655
117802,Elissa,432183,15,0.7901156198
117803,Marijn,432183,10,0.0030320967
117804,Leonora,432184,9,0.0111858598
117805,Aveline,432185,5,0.1636464473
117806,Addia,432185,1,0.4819857466
117807,Cassandre,432185,1,0.0001160725
117808,Isidor,432186,5,0.005169188
117809,Shara,432187,1,0.0000549411
117810,Alfy,432187,16,0.119803021
117811,Fiorenze,432188,7,0.0966434306
117812,Anatol,432188,9,0.0006754098
117813,Saunders,432189,3,0.0100957574
117814,Aron,432189,12,0.1843966607
117815,Ferdie,432189,16,0.0431307011
117816,Waiter,432190,4,0.0066934805
117817,Arty,432191,8,0.0001086874
117818,Parsifal,432192,1,0.1324664111
117819,Cosimo,432193,14,0.0000500194
117820,Joellen,432194,4,0.0000875232
117821,Atalanta,432194,11,0.0000292378
117822,Dalton,432195,3,0.0000147478
117823,Jarrett,432196,2,0.0004143561
117824,Natassia,432197,8,0.7252215373
117825,Leanora,432198,5,0.0000179479
117826,Dougy,432198,17,0.1916800746
117827,Gustavo,432199,17,0.0898146443
117828,Adele,432199,17,0.0001958661
117829,Ellyn,432200,6,0.0034061169
117830,Christie,432201,9,0.3862641028
117831,Jarrid,432201,14,0.0150815037
117832,Pierre,432201,9,0.0165280423
117833,Willey,432202,5,0.038829074
117834,Katrinka,432202,15,8.2262667E-6
117835,Myron,432202,9,0.0111261116
117836,Hunter,432203,18,0.4921660723
117837,Cleavland,432204,13,0.6460130379
117838,Karena,432205,11,0.2868262929
117839,Millie,432205,18,0.0001617332
117840,Sapphira,432206,9,0.0081698431
117841,Rebekkah,432207,18,0.0001836931
117842,Lucie,432208,6,0.0093142058
117843,Stefano,432208,9,0.0786877428
117844,Ashil,432208,11,0.0155416815
117845,Rosabel,432209,16,5.9670421E-6
117846,Quincy,432210,12,0.1301056625
117847,Marti,432210,12,0.0002178059
117848,Cornall,432211,6,0.0157170005
117849,Tannie,432212,1,0.0003574359
117850,Frederich,432212,7,0.9288361977
117851,Reider,432213,13,0.1735837105
117852,Jacinta,432213,3,0.0010468658
117853,Massimiliano,432214,17,0.0171307833
117854,Mariel,432214,12,0.0002835998
117855,Manny,432214,10,1.126867E-6
117856,Angela,432215,12,0.4200282017
117857,Ervin,432216,16,0.026969383
117858,Florina,432216,17,0.002867866
117859,Zak,432216,16,0.0912775271
117860,Zea,432217,4,0.3641384827
117861,Thane,432217,4,0.0264610215
117862,Tobias,432218,12,0.6369877134
117863,Bunnie,432219,13,0.0025686694
117864,Krissie,432220,12,0.2014229679
117865,Gustav,432221,9,0.0002733475
117866,Bamby,432221,3,2.0192333E-6
117867,Joete,432222,2,0.383552092
117868,Marieann,432223,12,0.0017004052
117869,Bowie,432224,13,0.0915858521
117870,Annissa,432225,17,0.6234293597
117871,Mari,432225,13,0.0076060128
117872,Silvana,432226,13,0.1802670173
117873,Ulrike,432227,10,0.0064078476
117874,Hugh,432227,12,8.2558829E-7
117875,Angelika,432228,11,0.3349842514
117876,Maje,432228,5,0.0000986882
117877,Tobey,432228,17,0.0247727032
117878,Florella,432229,17,0.0437398375
117879,Montgomery,432229,8,0.4327104035
117880,Aidan,432230,9,0.0002225292
117881,Krisha,432230,17,0.001081149
117882,Boy,432230,14,0.0006462018
117883,Waite,432231,15,0.003246416
117884,Merline,432231,6,2.3262106E-7
117885,Cara,432232,1,0.0009849966
117886,Daryn,432233,6,8.9230638E-8
117887,Claudell,432233,12,4.667427E-7
117888,Melisenda,432233,12,0.0221021763
117889,Kerstin,432234,0,0.8819231892
117890,Michele,432234,6,0.0859729513
117891,Lu,432235,15,0.0401283129
117892,Elbert,432236,11,0.0341900969
117893,Laura,432237,17,0.2922138836
117894,Lenore,432237,8,0.001212227
117895,Prisca,432237,14,0.0406015358
117896,Urbanus,432238,15,0.0010724056
117897,Kenon,432238,10,0.0482999188
117898,Reena,432238,15,0.93217889
117899,Des,432239,6,0.2016302739
117900,Marketa,432239,17,0.0298230791
117901,Antonino,432239,15,0.0362914808
117902,Sherwin,432240,12,0.6521016523
117903,Jere,432240,15,0.023749088
117904,Rudiger,432240,17,0.4330916048
117905,Maitilde,432241,10,0.3389144174
117906,Thibaut,432242,10,0.341434233
117907,Daisey,432243,1,0.0024360845
117908,Tobi,432243,10,0.0009098887
117909,Xylina,432243,1,0.0000879134
117910,Richart,432244,9,0.000784457
117911,Ode,432245,6,0.4373581916
117912,Luis,432246,17,1.1336555E-8
117913,Caesar,432247,18,0.0157618356
117914,Calvin,432247,5,0.653035173
117915,Alisun,432247,12,0.0231539664
117916,Jasun,432248,15,0.1689162417
117917,Bernadette,432249,14,3.966215E-6
117918,Wheeler,432250,2,0.1890435301
117919,Ashien,432250,11,0.3746841688
117920,Neddie,432251,15,0.7461567754
117921,Wesley,432252,11,0.003664507
117922,Brendon,432253,3,0.2473586519
117923,Hans,432254,4,0.0024258748
117924,Nicolas,432255,4,0.4301249982
117925,Garrick,432256,6,0.9028275586
117926,Korrie,432257,3,0.7269190155
117927,Wake,432257,1,0.00031331
117928,Tori,432257,1,2.1298915E-6
117929,Therese,432258,8,0.0380689677
117930,Rosemonde,432258,7,0.0308592451
117931,Cirillo,432259,15,0.8197112115
117932,Pippy,432260,15,0.2429422595
117933,Barrie,432260,6,0.0001005867
117934,Myrtle,432261,8,0.0016644851
117935,Raff,432261,7,5.1036727E-7
117936,Bennett,432261,15,0.8856470176
117937,Chiquita,432262,8,0.1085764275
117938,Brennan,432263,11,5.1856597E-9
117939,Arlie,432263,7,5.3168686E-7
117940,Millie,432263,9,0.0000820814
117941,Gabriel,432264,15,0.4162941234
117942,Donnell,432264,2,0.0115771465
117943,Salmon,432264,10,0.8532151795
117944,Leilah,432265,6,0.0152349125
117945,Geraldine,432265,8,0.0494421996
117946,Marlow,432266,5,0.0017241333
117947,Marguerite,432267,6,0.0057678603
117948,Tiff,432268,5,2.4375868E-6
117949,Oralee,432269,4,0.0036621417
117950,Ase,432270,15,0.0000122617
117951,Chloris,432270,5,0.02808557
117952,Alli,432271,8,0.0226241812
117953,Fanechka,432272,14,0.4105309984
117954,Shellie,432273,3,0.0001878867
117955,Ewen,432274,14,0.0108454146
117956,Josey,432275,6,0.0312175913
117957,Claudio,432275,12,0.004466722
117958,Reed,432275,4,0.0622640451
117959,Doy,432276,4,0.0872685676
117960,Gerard,432276,15,0.0005543825
117961,Louisa,432277,4,0.0007850523
117962,Melvyn,432278,17,0.3579660733
117963,Hyacintha,432279,5,1.1790273E-7
117964,Kirk,432279,13,0.0000632365
117965,Tiphanie,432280,12,0.0012696976
117966,Alisun,432281,16,0.0040391478
117967,Gawain,432282,18,0.0013294496
117968,Aimee,432282,12,0.000035233
117969,Ximenes,432283,9,0.0172693134
117970,Freda,432284,15,0.0002191282
117971,Joshuah,432284,5,0.0789343378
117972,Elbertina,432285,18,0.0207145147
117973,Halimeda,432285,15,0.0024703231
117974,Devan,432286,2,0.1798627867
117975,Tallie,432287,16,0.0962639953
117976,Sigmund,432287,5,0.3870481347
117977,Linnell,432288,16,0.0017953452
117978,Anatollo,432289,3,1.6189654E-7
117979,Shannon,432289,17,4.0302079E-7
117980,Trix,432290,1,0.0207781926
117981,Umeko,432291,11,0.0335089104
117982,Noell,432292,0,0.1191964534
117983,Fabe,432292,18,9.3308239E-6
117984,Kahlil,432292,10,0.0061949961
117985,Diandra,432293,5,0.0125987579
117986,Dorice,432294,5,0.4409716749
117987,Raviv,432294,17,0.0335219255
117988,Rafaellle,432295,2,4.7329332E-6
117989,Jayson,432296,13,0.0002033661
117990,Dalis,432297,10,0.0001783935
117991,Gearard,432298,8,4.6943477E-7
117992,Thorny,432298,6,0.003133613
117993,Packston,432299,16,0.1845225517
117994,Ally,432300,15,0.36753999
117995,Tish,432301,5,0.0650826976
117996,Sergei,432302,1,0.4105490068
117997,Ganny,432302,9,0.0594210169
117998,Amalia,432303,15,0.0047519514
117999,Romona,432304,4,8.0985798E-6
118000,Ronny,432304,15,0.0388449472
118001,Martynne,432305,6,0.0000353562
118002,Clareta,432306,7,0.0256177882
118003,Ruthie,432307,6,0.0389272165
118004,Clarissa,432307,11,8.3913618E-6
118005,Rex,432308,4,0.7136780063
118006,Jacinta,432308,16,0.0084794555
118007,Minny,432309,3,0.000264257
118008,Isahella,432310,7,0.7724764104
118009,Fergus,432311,12,0.0008258515
118010,Sutton,432312,10,0.0483694224
118011,Hillie,432312,5,0.0307642544
118012,Olav,432313,10,9.1041773E-7
118013,Lian,432314,5,0.0925313332
118014,Anny,432315,8,0.6393331328
118015,Jaime,432316,10,0.001002992
118016,Creight,432316,17,0.0503371913
118017,Charley,432317,13,0.013116976
118018,Grazia,432317,16,0.0000279892
118019,Case,432317,0,0.4084192768
118020,Aubry,432318,2,0.0000113108
118021,Hakeem,432318,2,0.0079434449
118022,Gerek,432318,11,0.1402138895
118023,Levi,432319,15,0.0005299412
118024,Rogerio,432320,13,0.4742747502
118025,Tracee,432320,9,0.0001525008
118026,Debera,432321,9,0.0226596549
118027,Romain,432322,17,0.0003413358
118028,Donall,432323,7,0.0380475606
118029,Ave,432323,18,0.3746226345
118030,Fancy,432323,5,0.2898788571
118031,Bernadette,432324,8,7.6541888E-9
118032,Melvin,432325,10,0.0956686626
118033,Guillema,432326,16,0.0011319524
118034,Hilda,432326,15,0.0009381557
118035,Nat,432327,13,0.0024755094
118036,Kerr,432327,6,0.0369452752
118037,Gerome,432328,4,4.5201318E-7
118038,Flss,432329,16,0.0861408947
118039,Ynes,432330,5,0.2986848622
118040,Drud,432331,1,0.0006224826
118041,Gratia,432332,12,0.1084429353
118042,Ernest,432332,5,0.0007704319
118043,Shaina,432333,10,3.3296922E-6
118044,Hervey,432334,9,0.0034176458
118045,Roosevelt,432334,4,0.0015717921
118046,Nisse,432335,2,0.0798556512
118047,Hermann,432335,3,0.3750929996
118048,Randi,432336,8,0.0002638785
118049,Maureene,432337,0,0.112723776
118050,Etty,432338,12,0.1524654446
118051,Klement,432339,3,0.0095869837
118052,Kev,432340,8,0.0027466271
118053,Jorrie,432340,11,0.0205050948
118054,Leonanie,432340,5,0.0023245512
118055,Kalie,432341,5,1.9051464E-6
118056,Coralie,432341,10,0.1521759426
118057,Babb,432342,10,7.2999479E-7
118058,Gwyn,432343,5,0.1607654549
118059,Brendis,432343,1,0.1873239979
118060,Nikki,432344,8,0.0718447484
118061,Dar,432345,13,0.0006550861
118062,Kellby,432346,10,4.769117E-8
118063,Lorita,432346,11,0.7809095226
